Loan_ID,Applicant_Age,Years_in_Employment,Marital_Status,Dependents,Applicant_Income,Coapplicant_Income,Credit_Score,Existing_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Collateral_Value,Employment_Type,Education_Level,Property_Area,Loan_Start_Date,Payment_Delays_6mo,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_End_Date,Probability_of_Default,Default_Status
1567f88e-6276-4e87-bae8-c8f8d2478bb2,63,3,Single,0,88280,41387.0,722,31382.820552296776,55877,36,9.8,135762.60379964625,Self-Employed,Graduate,Semiurban,2023-06-20,0,27.627723368067763,0.24202440503668426,2026-03-24,0.9999999999982145,1
86e5edf4-6bfd-4189-b705-10f894ba0d7c,33,3,Married,0,83580,43039.0,736,45890.644719595686,36427,60,6.1,92344.5517149113,Self-Employed,Not Graduate,Rural,2021-03-28,7,21.33615449535307,0.36242808971407114,2025-11-02,0.999999999999762,1
cfb0d68d-b189-45a6-86ce-c51b93efb5c4,63,7,Single,0,70793,30550.0,546,97898.58375679635,72291,24,7.8,9672.519253796907,Salaried,Not Graduate,Semiurban,2021-10-21,0,18.648742818464793,0.9660027604672832,2023-08-24,0.9999999997492148,1
165607c0-b3fd-4c76-b826-45adbf8f81ea,34,4,Single,0,47797,14587.0,672,14065.090796680062,34566,12,12.7,103817.93789944434,Salaried,Graduate,Rural,2020-11-26,2,14.8144327427858,0.22545629232475856,2021-10-28,0.9999999999916438,1
340a22d7-00bb-4543-9c98-fd573c359ce2,32,5,Married,0,75551,54227.0,652,6368.38989821531,24406,24,8.3,141759.23318632325,Salaried,Graduate,Semiurban,2022-09-28,3,20.564382967226198,0.04907103536177124,2024-07-31,0.9999999999278397,1
5cc624ef-0464-4f52-99c0-99f6fe709416,37,7,Divorced,2,89850,26133.0,697,44608.130320323005,62942,12,7.0,121211.61686460384,Salaried,Graduate,Urban,2021-08-26,3,26.418136322908715,0.3846058966781884,2022-07-28,0.9999999999960294,1
2233212a-f526-4ea2-b953-3cb78ef1a114,29,8,Married,1,89865,12.0,668,6041.626351251993,55160,36,8.2,105260.37719180052,Salaried,Not Graduate,Rural,2022-11-29,1,,0.06722030253512531,2025-09-02,0.9999999999891722,1
e94f03ec-0f40-46a2-9c33-345debc05f02,61,2,Married,3,60404,27757.0,637,14072.008971146519,64549,12,7.6,9019.07306497367,Self-Employed,Graduate,Semiurban,2021-04-07,3,64.49933468028709,0.15961535549495837,2022-03-09,0.9999999999971831,1
d96da200-d947-472a-9c61-3985596ed71c,61,1,Married,1,51407,202.0,629,41323.71583477474,26138,84,8.8,96113.58766309632,Business,Graduate,Rural,2019-02-24,0,35.65123888670967,0.8006920332256295,2025-08-03,0.9999999999462492,1
23ac64e5-d1aa-4b53-8755-66c2dde4cd87,23,2,Married,1,79799,7371.0,636,62896.60260802642,27673,12,8.4,27468.63700118106,Self-Employed,Graduate,Urban,2018-02-21,0,8.241144132431794,0.721531273107185,2019-01-23,0.9999999999951308,1
d5d318cf-24e6-4ffd-b5dc-037d4b71481f,51,4,Married,1,887,22632.0,575,46493.94695270611,34717,24,7.8,121843.88117866238,Salaried,Graduate,Urban,2020-09-17,4,42.17551705835104,1.976783458873559,2022-07-21,0.9999999984613523,1
ee6c69f7-f8c9-4b4a-8d2f-2114da72ab37,51,3,Single,2,99917,13552.0,581,37542.97761625629,26882,24,8.9,6868.231916624984,Salaried,Graduate,Urban,2019-03-28,2,15.1911304126684,0.3308625858487379,2021-01-28,0.9999999999573093,1
35f2e254-3e14-4f6a-abcb-b347e9b758ee,33,5,Married,0,90699,20742.0,626,70888.54776823468,28921,36,12.4,10428.38722092483,Salaried,Graduate,Urban,2018-06-30,3,31.625233887999716,0.6361026163227032,2021-04-03,0.9999999999951437,1
bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,31,1,Single,3,52992,28207.0,719,53669.237939589046,36636,12,10.4,2445.547144479587,Salaried,Not Graduate,Semiurban,2018-04-24,0,19.31176694361789,0.6609512061525744,2019-03-26,0.9999999999999636,1
b21eafab-f649-49e8-9e03-2a652346f26d,32,4,Single,2,51717,11501.0,564,19499.98244674015,26264,60,13.6,613.6820283944633,Salaried,Graduate,Urban,2023-10-20,1,31.312109220464947,0.30845129544504263,2028-05-26,0.999999999917021,1
bbab3b0e-60a1-451d-a4a0-aaadb436e8fb,36,3,Married,1,111900,38296.0,710,44077.35504441471,33596,24,2.8,9279.837311244077,Salaried,Not Graduate,Urban,2022-09-27,0,20.392284168955424,0.2934636180776894,2024-07-30,0.9999999999999272,1
6cb9b655-f704-4d14-b235-161506beab4a,37,4,Married,2,34135,14521.0,448,94606.13105950477,33492,36,11.6,,Self-Employed,Graduate,Semiurban,2020-06-15,3,19.999188908498912,1.944347803183607,2023-03-20,0.9999999497971016,1
1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,38,3,Married,0,53450,22246.0,574,57321.70556184325,30899,60,4.8,17869.925293833894,Salaried,Graduate,Rural,2021-11-07,2,33.572556826240856,0.7572520121252262,2026-06-14,0.999999999919247,1
7a114e56-12e2-4c2a-94e4-339da9a9cef7,47,2,Married,1,103803,35334.0,695,34719.18460387738,94935,36,9.3,73871.77235846804,Self-Employed,Graduate,Urban,2019-11-01,1,39.98180984477446,0.24953057111556426,2022-08-05,0.9999999999989251,1
287e09f1-ded7-445e-980b-82cbd66248bf,23,12,Married,1,33171,54497.0,790,27918.74134223386,43230,60,5.1,90345.52311022465,Self-Employed,Graduate,Urban,2020-02-16,3,25.624404072087763,0.31845625411757705,2024-09-22,0.9999999999999849,1
242ac30f-5d80-453b-a59a-5d6c07ba408b,33,2,Married,0,64042,21578.0,703,33329.56731485814,44527,12,5.9,112467.30400011553,Salaried,Graduate,Rural,2022-02-24,0,42.54875118800126,0.3892686060062151,2023-01-26,0.9999999999977383,1
0331bd0d-13ba-4d24-bebb-527c1438e799,47,6,Married,2,54027,21610.0,591,80543.29903651451,37356,36,6.6,21910.459256154874,Salaried,Graduate,Urban,2020-09-27,1,42.67737095814571,1.0648523101683613,2023-07-02,0.9999999999622173,1
6a9f687a-d04f-4197-94c0-df2891b5fcb4,44,13,Married,2,111510,41617.0,770,60188.62446126201,32235,60,10.5,1822.8723510110067,Salaried,Graduate,Semiurban,2021-02-13,5,25.1547914644057,0.39306086712594696,2025-09-20,0.9999999999999971,1
78428071-2eb3-4f6a-83f2-6a392653de2b,39,4,Married,3,46422,29307.0,679,22743.944692370344,19949,60,8.7,126494.78239698499,Salaried,Graduate,Semiurban,2023-09-06,1,24.219505407699636,0.30032938983718926,2028-04-12,0.9999999999884599,1
8706f724-bf83-42d4-a3de-67fcbe59d035,53,11,Single,3,26079,30079.0,630,21867.99764463041,20226,36,9.0,41878.951258983456,Salaried,Graduate,Semiurban,2018-06-20,2,23.522858312389268,0.38939435610730977,2021-03-24,0.9999999999895306,1
785e02ee-4cac-495c-b2e2-503ab2d515d1,59,1,Married,0,66049,33913.0,627,19602.75637923899,36393,36,1.9,2472.5914897516186,Salaried,Not Graduate,Urban,2019-02-18,0,13.348073627082252,0.1961001208370996,2021-11-22,0.9999999999961977,1
71a84189-565b-4785-b8f9-85fc69598983,24,4,Married,1,46424,19665.0,689,80334.236878531,48818,60,7.3,2882.743143083999,Salaried,Graduate,Urban,2023-11-06,1,21.42796688805461,1.215527869246951,2028-06-12,0.9999999999998435,1
0361b157-b1fb-4587-a514-b3fcc809a0b4,59,4,Married,1,74930,32677.0,693,79833.44678372251,21985,84,8.4,72247.45187862872,Salaried,Graduate,Semiurban,2022-05-02,0,41.29721200460019,0.7418913722374034,2028-10-09,0.9999999999989229,1
0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,24,1,Married,2,70843,61710.0,530,30996.69296562301,32679,12,7.3,106793.5221877153,Self-Employed,Graduate,Semiurban,2020-02-04,0,47.088100576063475,0.23384200375411537,2021-01-05,0.999999988936103,1
9aab1efb-0838-4528-a477-e25ae19383a9,51,3,Single,2,30757,27922.0,614,36775.47508642422,55711,24,7.2,120712.68405545205,Salaried,Graduate,Semiurban,2021-12-02,2,13.195066352717141,0.6267122543698743,2023-10-05,0.9999999997578082,1
290c9e51-80d7-4805-ac6f-c084c04a3f68,22,3,Married,1,105996,61068.0,631,80229.79490785778,40294,24,7.1,44970.89831760043,Business,Graduate,Urban,2023-07-17,0,11.879767454505147,0.480231017315762,2025-05-19,0.9999999999891722,1
6c726915-d52a-45c8-a579-dc2202c837b6,51,6,Married,1,44733,7081.0,588,87383.20979387632,37022,36,8.7,50929.94793953845,Salaried,Graduate,Rural,2018-02-01,0,13.025053688790969,1.6864461988589465,2020-11-05,0.9999999999014786,1
744cc6ae-e03f-4f2c-b2bf-fc3fae0e289b,53,14,Married,2,47403,26155.0,776,28013.989186337236,31528,60,7.6,73401.11428278712,Salaried,Graduate,Urban,2018-05-06,1,36.354943099122785,0.380837004123727,2022-12-11,0.9999999999999818,1
420fd9a8-d45b-4e9b-b61e-c0ed8ddd2994,49,1,Married,3,74442,29877.0,711,29752.263894388634,40168,24,12.0,31671.292057994036,Salaried,Graduate,Semiurban,2018-06-07,3,19.683880101841797,0.2852019161655352,2020-04-09,0.9999999999998643,1
4e583dde-807a-4658-9272-dc48eb4d6df5,42,2,Married,1,100822,9019.0,541,39840.01019178913,30140,24,4.7,45952.04396485182,Salaried,Graduate,Urban,2018-08-10,2,7.349173227509555,0.362702884067926,2020-06-12,0.9999999989843216,1
ee7385d8-6c75-4765-ba31-4e67b5982577,34,3,Married,2,27849,25477.0,789,81069.00479562391,28624,60,7.7,84999.86408688249,Salaried,Graduate,Rural,2022-04-05,1,24.78870984762984,1.5202243665614776,2026-11-10,0.999999999999988,1
178926f3-f91e-4b9b-8596-7e762824162d,48,4,Married,1,48441,19136.0,725,11486.345708230758,52582,60,6.0,,Salaried,Graduate,Semiurban,2022-04-03,4,27.756695037287937,0.16997167285552633,2026-11-08,0.9999999999994587,1
f37985df-fa59-407b-a0a7-ca57858117a1,57,8,Married,1,83923,18975.0,573,84859.19041505845,43873,60,5.4,129269.05878809054,Salaried,Graduate,Rural,2018-06-14,0,,0.8246843061162736,2023-01-19,0.9999999976157867,1
6680c5e3-363c-4c32-be3e-14022008bd4c,28,3,Divorced,1,45682,30753.0,553,80775.14018832573,105242,36,8.9,145460.0835089107,Self-Employed,Graduate,Urban,2023-04-09,2,36.3775798123006,1.0567682791920787,2026-01-11,0.9999999897077466,1
646d2e33-380a-402d-8e55-ced39e79a6fe,43,1,Married,0,63933,54283.0,630,41270.79298508881,49314,36,4.8,99978.87183327707,Salaried,Graduate,Urban,2018-01-06,0,29.661984874929846,0.34911047467867407,2020-10-10,0.999999999939932,1
f9da4f55-bef9-4394-928f-af652f068e12,31,7,Married,0,49657,,504,29714.73051546997,43614,36,12.2,120716.30993069983,Self-Employed,Graduate,Urban,2023-10-22,0,54.321180331592075,0.3343504834479535,2026-07-26,0.9999999389727781,1
13c3fc1b-d77a-40b8-9ae6-befe8f2de908,60,11,Single,0,72369,42478.0,763,31839.18277265982,22179,60,7.8,136434.14062773818,Business,Graduate,Rural,2021-02-01,2,37.27485757568472,0.27722888315564764,2025-09-08,0.9999999999997662,1
7a37f3d6-77eb-4d89-b142-de87d109ffe5,36,4,Single,0,28802,34347.0,595,71680.38421335415,19725,12,6.9,129554.09373712612,Salaried,Graduate,Urban,2020-02-23,0,23.436651753892214,1.135081301874175,2021-01-24,0.999999999224013,1
67b4a019-a452-4530-a717-5804502d3281,36,5,Single,0,67914,16315.0,717,59217.51666232227,80941,24,7.2,,Salaried,Graduate,Rural,2022-05-14,2,28.531136858423757,0.703045431109133,2024-03-16,0.999999999999871,1
0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,25,1,Single,1,72139,27368.0,637,52172.58177755269,38662,60,8.5,83158.9913462482,Self-Employed,Not Graduate,Rural,2018-08-28,1,22.44412798072891,0.5243054003452254,2023-04-04,0.9999999999748876,1
6c99ce56-a58a-4bb5-9f19-30e0cda7a451,53,2,Married,1,77025,30379.0,600,76556.70286454522,30550,12,9.6,117234.29708299387,Salaried,Graduate,Urban,2023-02-06,5,23.118754910078444,0.712785278753738,2024-01-08,0.9999999995643796,1
1ab9f662-1bc0-4912-8519-72c431d9dd32,44,2,Married,1,46892,26371.0,681,35949.30900332455,15700,36,6.8,70188.9373908294,Salaried,Graduate,Rural,2023-10-16,0,11.882198455534589,0.49068176735265007,2026-07-20,0.999999999998108,1
c75f41dc-9a6a-4bb1-9cda-038513eb4358,27,3,Single,0,96197,25629.0,663,73591.8985928486,111346,36,8.7,79499.08298975042,Self-Employed,Graduate,Urban,2018-10-24,3,26.77039058879676,0.6040688730154121,2021-07-28,0.9999999999939164,1
3d51d528-072e-45dd-95e1-7880d8bb62b7,45,14,Single,2,7515,38055.0,620,59144.85746464538,37499,84,3.0,62551.680514362924,Salaried,Graduate,Semiurban,2019-02-26,4,11.664205255424214,1.297861742438072,2025-08-05,0.9999999999706941,1
1b4142aa-8aa4-41e9-a9aa-aa7e483eb6a1,41,4,Married,1,43419,44510.0,633,14409.092059382176,44058,36,11.9,71403.71285074782,Salaried,Not Graduate,Semiurban,2019-07-04,0,13.377800739948018,0.16387003365611483,2022-04-07,0.9999999999776519,1
02cf63a8-98dc-4031-b63f-bae910b8c1c5,58,2,Married,1,121099,50622.0,729,92432.81525117945,39302,60,4.4,61480.966655515906,Business,Not Graduate,Urban,2023-07-20,1,21.533497785897154,0.5382700833392311,2028-02-24,0.9999999999998685,1
300ffa68-4f22-4efa-a8e1-3f98c1ab6398,41,2,Single,1,60722,28879.0,565,82716.36595752441,43583,84,8.3,112685.13348100468,Salaried,Graduate,Semiurban,2018-01-19,0,38.51081712688257,0.9231531211080601,2024-06-28,0.9999999978585044,1
ede02d33-a36d-4567-b3a4-4f408d3ba57f,33,3,Married,1,88121,50183.0,838,20328.093192321387,40173,36,8.9,141922.28890520698,Salaried,Graduate,Semiurban,2022-05-08,0,,0.14698017564311766,2025-02-09,0.9999999999999933,1
15c52392-44e8-41e1-bd86-9ad2084930a1,54,5,Divorced,3,64739,28338.0,666,13641.990098020402,21088,24,11.2,70066.32138611266,Self-Employed,Graduate,Urban,2019-09-15,1,12.530921811478047,0.14656513996884765,2021-07-18,0.9999999999958697,1
0b7ce5c6-9096-4629-91f3-90f4fa069889,49,3,Married,0,103456,,650,32120.975044697552,50972,60,5.9,138576.6936706133,Salaried,Graduate,Urban,2019-12-14,0,7.688991084789659,0.23738628082489638,2024-07-20,0.9999999999288647,1
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,29,3,Single,3,55195,36152.0,688,8749.735087021963,50983,36,8.7,138051.0582809974,Salaried,Graduate,Rural,2019-11-29,2,35.60453227950494,0.09578463772629903,2022-09-02,0.9999999999893776,1
17dcabf5-5088-4581-8c4c-eedf0bb1b984,22,5,Married,3,65593,44464.0,626,90170.98127920697,60751,12,7.2,58049.51736676523,Salaried,Graduate,Rural,2023-04-21,1,22.849830822502508,0.8193041966890818,2024-03-22,0.9999999999801028,1
fb04c6b1-022b-4960-8f00-ba6af189d0b1,58,2,Married,0,81863,59676.0,556,77614.0203743372,30260,84,6.1,38518.21685371676,Salaried,Graduate,Urban,2022-03-13,1,32.36718901007718,0.5483539661886194,2028-08-20,0.9999999996231934,1
f56febb1-484b-424b-806e-10295b4d5bbf,43,1,Married,2,98322,10949.0,693,92330.67382008595,41497,12,9.6,2084.7177183816734,Salaried,Graduate,Semiurban,2020-04-23,1,5.551150654593888,0.8449618733077637,2021-03-25,0.9999999999998701,1
50814407-31e3-4608-800e-295265ec4424,27,1,Married,3,13872,26013.0,650,29154.77155160001,43676,84,3.4,59203.158536528914,Business,Graduate,Urban,2019-12-09,3,18.69176485369385,0.7309525034247608,2026-05-18,0.999999999993741,1
5b182716-b9c6-426b-a401-118dc078bc3e,42,2,Married,3,72957,38184.0,718,9486.0512371942,119096,36,11.6,26486.090241775906,Salaried,Not Graduate,Semiurban,2020-03-01,2,7.259885449291652,0.08535073363079844,2022-12-04,0.9999999999999165,1
acb83fce-b3e1-411b-a128-04c5f94e485d,53,1,Single,0,38679,13503.0,654,15913.867148548487,133663,84,5.9,50543.81755690091,Salaried,Graduate,Rural,2018-06-21,1,32.3645855692571,0.30496267268168725,2024-11-28,0.999999999995876,1
e581c1bc-6843-4e98-94d1-44d518ede297,56,3,Married,1,58623,7056.0,582,15672.845002788605,41592,12,9.5,69562.30857024537,Salaried,Graduate,Urban,2019-08-12,0,56.841814253050124,0.23862431490238437,2020-07-13,0.9999999997311837,1
808eadf2-19db-433e-80ea-83afbdcfc159,36,8,Married,1,46605,27255.0,620,6151.315605883218,24336,84,6.9,108538.633841527,Salaried,Not Graduate,Urban,2023-08-14,0,29.14255260924045,0.08328232227946031,2030-01-21,0.9999999998685203,1
06103d84-2672-420c-866a-5821ceb7f2d6,26,7,Married,0,3969,15451.0,727,19314.08204686273,28511,24,8.7,44837.73301215435,Self-Employed,Not Graduate,Urban,2021-12-23,2,33.934088504130564,0.9944947246209119,2023-10-26,0.9999999999999156,1
7a199807-61d2-4319-8bcb-329396512240,27,5,Single,2,86445,38865.0,618,28845.16746015392,33177,12,10.8,135385.91205950303,Self-Employed,Not Graduate,Semiurban,2022-04-19,1,21.218448182542456,0.2301886303688736,2023-03-21,0.999999999679597,1
099396ff-da1e-42b2-9e6a-7c6e961b9221,46,10,Married,1,27197,19623.0,760,60570.16701560272,58699,12,9.1,23487.487966596505,Self-Employed,Graduate,Urban,2022-02-25,3,53.46511275660132,1.293653852237302,2023-01-27,0.9999999999999918,1
aeb00fb9-26cb-4e99-a945-e93a4a454398,61,2,Divorced,1,58265,37828.0,588,99025.61487430034,62553,36,6.8,80841.37019574558,Salaried,Graduate,Urban,2022-05-26,0,,1.0305077827366989,2025-02-27,0.9999999997419351,1
a03e7003-e29c-4897-9429-25a0768e212d,50,11,Single,2,57320,52104.0,641,88111.25826842859,54113,84,9.9,79334.17322952664,Salaried,Graduate,Rural,2021-05-20,2,9.7199670424271,0.8052205462045108,2027-10-28,0.9999999999821765,1
3b482d28-b7ed-4c13-b3eb-e65817e1e8f6,28,3,Single,2,40117,59328.0,792,31431.7998482444,49640,36,9.2,65513.4540612209,Self-Employed,Not Graduate,Rural,2020-09-02,0,50.18185757283224,0.3160690208579973,2023-06-07,0.9999999999999936,1
ae742530-ceb6-4fdc-b734-a78de2682c9f,61,3,Married,2,75969,34681.0,684,93250.31794607264,55705,84,6.5,76749.08736777717,Salaried,Graduate,Urban,2018-05-18,1,17.1067536689957,0.8427426588650138,2024-10-25,0.999999999998086,1
b7f330ad-c4d1-4310-a40f-92a4a77af8cb,34,3,Single,0,50864,18811.0,790,92195.36249114314,20339,24,10.4,133605.64842537543,Salaried,Graduate,Urban,2023-01-15,2,34.278341859103236,1.323201137997921,2024-11-17,0.9999999999999498,1
806a29ad-f6b2-4778-be50-8d4d293a60be,59,1,Married,1,42114,50555.0,761,63201.19228776791,22169,84,3.2,68519.00986465579,Salaried,Not Graduate,Rural,2021-09-02,3,6.971727602114358,0.6820027224319404,2028-02-10,0.9999999999999676,1
9bd65068-ba8d-4f8c-be05-fcef842c49fa,39,19,Married,1,23615,33898.0,394,72523.14575929048,22427,60,5.8,66395.9020728802,Salaried,Graduate,Semiurban,2021-12-19,0,26.407856547163394,1.2609650825762506,2026-07-26,0.9999973321085429,1
c4c557d8-ee23-4eb0-85f6-2467a6c1d136,23,1,Married,1,36872,34033.0,581,18354.95166780896,39103,60,7.9,102209.25798155865,Salaried,Graduate,Semiurban,2018-09-23,0,30.65660165161082,0.2588631662737845,2023-04-30,0.9999999992489947,1
21962a11-c90c-41d3-b28e-10025766fe0c,29,3,Married,0,70564,37942.0,834,66046.59012629208,42079,84,6.8,91022.17184486076,Salaried,Graduate,Rural,2018-11-15,0,48.83054018403783,0.6086850629571556,2025-04-24,0.9999999999999984,1
9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,32,2,Married,1,10031,14066.0,581,89015.82767322616,19539,60,7.0,111385.12527981454,Self-Employed,Graduate,Rural,2019-07-15,0,,3.693909356511999,2024-02-19,0.999999999298526,1
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,54,1,Married,1,101949,11864.0,692,43581.21438395724,37776,84,9.4,17002.325419282475,Salaried,Graduate,Urban,2020-12-22,3,52.44312796783096,0.38291611211236964,2027-06-01,0.9999999999997762,1
aed0cbcf-c630-4536-b677-9a11e403999b,59,1,Married,0,56198,41915.0,755,45639.21220975184,45141,60,9.0,109494.17211793036,Salaried,Not Graduate,Rural,2020-08-02,1,16.283313725882373,0.4651651365732906,2025-03-09,0.9999999999998475,1
ff3c03a6-3575-44ee-bd36-5abf633bffff,48,1,Married,1,38308,23836.0,793,6348.630042831243,32836,12,8.1,117398.95802532538,Salaried,Graduate,Urban,2018-08-31,3,45.53838370205531,0.10215834005682264,2019-08-02,0.99999999999997,1
f540838e-1333-4679-9b5c-4b589c425665,41,2,Single,0,74878,38784.0,609,82554.55250875227,75095,84,3.5,143021.85744774947,Salaried,Graduate,Semiurban,2023-04-22,2,31.518825401085493,0.7263098150563707,2029-09-29,0.999999999398729,1
fe914b95-a0b6-4265-9120-6a372703c75d,33,11,Divorced,1,49548,29677.0,726,62304.004847924814,85298,12,6.9,99014.57623363305,Salaried,Not Graduate,Rural,2019-11-06,0,56.4113341055861,0.7864085634504432,2020-10-07,0.9999999999995404,1
03d33907-ce02-4d60-98ef-9a287f5da7f8,64,3,Single,3,82251,46499.0,740,82697.85515017773,26174,12,4.6,101194.10186323227,Salaried,Graduate,Rural,2023-10-25,2,49.30400313438713,0.6423084492561435,2024-09-25,0.9999999999997529,1
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,52,1,Married,1,33436,54851.0,535,34741.48326463578,32128,12,9.0,89242.14499965444,Salaried,Graduate,Urban,2018-12-12,1,32.353844680305414,0.3935017586153926,2019-11-13,0.9999999949912819,1
cc214b4e-f80c-4b1a-9e16-afca8c111ba4,48,6,Married,0,35249,32950.0,750,22802.109861050416,48125,24,7.5,117605.78006799443,Salaried,Graduate,Urban,2022-07-01,2,18.186194625135606,0.33434178681892107,2024-05-03,0.9999999999997469,1
7fb8b6c6-1650-4f14-a527-8ea2c80cd031,53,29,Married,4,74894,43132.0,749,79977.01936319767,36476,12,9.7,92443.75364998315,Salaried,Graduate,Rural,2018-03-24,2,12.917619453551898,0.6776163027374895,2019-02-23,0.9999999999998792,1
2b729d66-504f-4e7c-b46e-49a81817dac5,31,2,Married,3,89954,29927.0,661,48800.479009912284,22756,36,11.3,51433.8484706983,Salaried,Graduate,Semiurban,2020-06-08,3,31.27514521417244,0.4070709448450333,2023-03-13,0.9999999999970455,1
11730df2-2956-42c6-8bac-fa4aef1e4acf,24,2,Divorced,0,64886,49841.0,732,46694.187797554245,62573,24,11.2,79294.40335381846,Salaried,Graduate,Rural,2020-01-21,1,7.892824442832912,0.4069990568784799,2021-11-23,0.9999999999998042,1
5a765b48-5d03-44d8-9396-440547b5c4cd,48,18,Married,1,65768,7564.0,770,94059.80445209624,38128,60,12.7,73453.52171779482,Salaried,Graduate,Semiurban,2022-07-17,1,25.775597212901918,1.282639527253709,2027-02-21,0.9999999999999776,1
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,56,1,Single,0,39147,39190.0,590,67811.72528692076,37707,12,4.9,85386.21880721717,Salaried,Graduate,Urban,2023-08-02,0,4.8488227624663045,0.8656300299589057,2024-07-03,0.9999999997279341,1
fc73e358-4208-4fc8-b5f3-21cbc59de4aa,52,4,Single,0,47111,24402.0,777,57357.360195873596,24300,24,9.1,95610.03398570883,Salaried,Not Graduate,Semiurban,2020-06-19,2,40.53772500692403,0.8020437983593925,2022-04-22,0.9999999999999676,1
c35d8f64-418a-4089-ba7d-e9617927a136,36,2,Single,2,43570,39488.0,850,70136.95839402256,23353,60,6.4,36471.33584098036,Salaried,Graduate,Rural,2018-06-17,0,16.765478231848494,0.8444233423713572,2023-01-22,0.9999999999999998,1
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,37,14,Divorced,2,92384,28450.0,850,38874.09417895833,41663,12,11.4,91116.43918556148,Business,Graduate,Semiurban,2018-09-28,2,32.63119438850375,0.3217122040713231,2019-08-30,0.9999999999999993,1
f8c01007-1fbc-4004-b098-aa1f23f459be,34,20,Married,3,94767,36279.0,642,50001.00541283062,84077,24,9.1,111869.76041009945,Self-Employed,Graduate,Semiurban,2022-11-26,1,16.50175791355168,0.38155017217357606,2024-09-28,0.9999999999530558,1
5d0c8205-0a22-4e56-bcfe-8ab0919883f9,56,9,Married,1,73010,24735.0,769,24534.341667374618,21749,24,10.2,33244.35022091158,Salaried,Graduate,Urban,2020-06-23,3,26.216123734328388,0.25100097873442,2022-04-26,0.9999999999999922,1
68b666d6-66a3-43db-8960-42b0dbe7a333,32,2,Single,1,110271,12489.0,645,78025.34556573172,30354,60,6.8,100721.26022587555,Salaried,Graduate,Urban,2022-04-14,1,46.1012916114372,0.635587406144718,2026-11-19,0.9999999999718063,1
ae3acdf2-eac9-41cc-9ea3-93eadb646a33,42,3,Married,1,75455,48401.0,534,26689.03448704628,24066,84,8.0,60644.1187655538,Salaried,Graduate,Rural,2019-10-16,1,37.37622717506932,0.21548264924103022,2026-03-25,0.999999997727135,1
8331d711-5de2-4a7d-b0da-152821051c60,32,2,Married,0,89565,1434.0,646,62914.353407402145,24751,60,10.2,11746.929562545216,Salaried,Not Graduate,Rural,2018-07-12,3,4.1627524276603145,0.6913665209604631,2023-02-16,0.9999999999981517,1
504b10c8-f3b9-47f2-9fe7-e068d847260b,51,12,Married,2,54526,14394.0,688,70594.17280638007,73040,24,7.9,127117.45171029643,Salaried,Graduate,Semiurban,2022-03-19,1,31.67114083380464,1.0242766762870543,2024-01-20,0.9999999999930265,1
69c718ee-aea4-47d6-955f-a2f45fa9b21a,56,13,Single,2,56064,,626,59514.503224010594,39751,12,5.0,57473.372656885454,Salaried,Not Graduate,Urban,2021-10-27,3,20.220212884211154,0.6385402259989978,2022-09-28,0.999999999980087,1
e09dd9e8-4348-4887-b339-3f5d8185716a,43,3,Married,2,56088,37284.0,555,38073.93051464211,47419,84,12.5,75968.80731937708,Salaried,Graduate,Rural,2018-01-05,6,32.89573159818103,0.4077616710895238,2024-06-14,0.9999999987644035,1
0aecc94d-aebb-469f-bdc2-705ce023282a,59,6,Divorced,2,36589,44949.0,704,91316.89449660014,28157,12,3.1,637.6998832756941,Salaried,Not Graduate,Rural,2018-05-21,1,33.20417102047741,1.1199167821116294,2019-04-22,0.9999999999999303,1
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,52,1,Married,0,48978,36817.0,850,95541.12056718838,59083,12,11.6,25369.09282180389,Self-Employed,Graduate,Urban,2022-04-04,3,25.14526978757515,1.1135847891182384,2023-03-06,1.0,1
b32281f3-3eac-4015-8a64-25fcbdb4f711,35,3,Single,1,68226,48031.0,623,83412.28233856466,29293,84,7.1,22177.73418236927,Salaried,Graduate,Rural,2019-04-26,0,35.90705721581505,0.7174756346966631,2025-10-03,0.9999999999920386,1
279163f4-0208-4c91-8f90-9d9dd23c7585,45,5,Single,1,45025,42061.0,678,79815.2072060292,17373,84,6.3,32192.43253464708,Salaried,Graduate,Urban,2022-03-05,1,35.32592475432924,0.9164996751068379,2028-08-12,0.9999999999993263,1
6035d9af-4a68-4bad-9af4-cf72da622059,53,3,Married,1,73908,5557.0,651,51021.09188131842,30172,84,8.5,56819.06178679421,Business,Graduate,Rural,2018-09-26,0,40.60460636926253,0.6420493277794078,2025-03-05,0.9999999999944078,1
